Company Name,Role,Job link, Similarity Score 
Intel Corporation,Graduate Intern -Silicon Architecture Engineer/Data Center CPU Power Architect,https://www.linkedin.com/jobs/view/externalApply/3277739791?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36950612336&urlHash=VrUo&refId=kSJBJdYQpSTRorOPjZYY0g%3D%3D&trackingId=RD1BBeROaeLmA2SYtFTbYA%3D%3D&trk=public_jobs_apply-link-offsite,7.81%
Intel Corporation,Graduate Intern NAND Product Development Engineer(SK),https://www.linkedin.com/jobs/view/externalApply/3254069943?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34639441984&urlHash=LHxx&refId=kSJBJdYQpSTRorOPjZYY0g%3D%3D&trackingId=k7MXBeb1%2FBcWKStWJpwXmA%3D%3D&trk=public_jobs_apply-link-offsite,9.45%
Intel Corporation,FPGA Software Engineering Intern,https://www.linkedin.com/jobs/view/externalApply/3281622776?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36657007232&urlHash=-JBU&refId=kSJBJdYQpSTRorOPjZYY0g%3D%3D&trackingId=sfVfQqV%2FnOiKYlxeTAsm3g%3D%3D&trk=public_jobs_apply-link-offsite,8.4%
Intel Corporation,Automation Engineer Graduate Intern,https://www.linkedin.com/jobs/view/externalApply/3289565271?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36995118208&urlHash=6yvp&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=B62pACBR0PODt6LyhLxZ0g%3D%3D&trk=public_jobs_apply-link-offsite,10.14%
Intel Corporation,Software Engineering Graduate Intern (ATL),https://www.linkedin.com/jobs/view/externalApply/3289565271?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36995118208&urlHash=6yvp&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=B62pACBR0PODt6LyhLxZ0g%3D%3D&trk=public_jobs_apply-link-offsite,0.0%
Intel Corporation,Software Engineering Undergrad Intern (ATL),https://www.linkedin.com/jobs/view/externalApply/3289565271?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36995118208&urlHash=6yvp&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=B62pACBR0PODt6LyhLxZ0g%3D%3D&trk=public_jobs_apply-link-offsite,0.0%
Intel Corporation,Software Engineer - PEY Intern,https://www.linkedin.com/jobs/view/externalApply/3289565271?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36995118208&urlHash=6yvp&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=B62pACBR0PODt6LyhLxZ0g%3D%3D&trk=public_jobs_apply-link-offsite,0.0%
Intel Corporation,Automation Engineer Undergraduate Intern,https://www.linkedin.com/jobs/view/externalApply/3291308386?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F37061890352&urlHash=Iwe-&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=aB%2BYFP%2FF06vD%2BF4OGZRnvQ%3D%3D&trk=public_jobs_apply-link-offsite,10.28%
Intel Corporation,Automation Engineer Graduate Intern,https://www.linkedin.com/jobs/view/externalApply/3291309213?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F37061891104&urlHash=TsFz&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=40JriQRWBRfEBfBh%2Bf77NA%3D%3D&trk=public_jobs_apply-link-offsite,10.28%
Intel Corporation,Software Engineering (SK) - Intern,https://www.linkedin.com/jobs/view/externalApply/3257357586?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F35754946816&urlHash=EDpc&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=0VA0iCt2jk8o5kPAgObMHw%3D%3D&trk=public_jobs_apply-link-offsite,8.27%
Intel Corporation,Cloud Software Development Engineer - Graduate internship,https://www.linkedin.com/jobs/view/externalApply/3254070664?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604740544&urlHash=gyr8&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=E1LLewd6yDj1Id6p6JrceA%3D%3D&trk=public_jobs_apply-link-offsite,7.04%
Intel Corporation,FPGA Software Engineering Intern,https://www.linkedin.com/jobs/view/externalApply/3281622776?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36657007232&urlHash=-JBU&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=AMQffcyXhxWLWRjZRBRkBA%3D%3D&trk=public_jobs_apply-link-offsite,8.4%
Intel Corporation,Graduate Internship - OS Software Engineer,https://www.linkedin.com/jobs/view/externalApply/3254076038?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F35409208208&urlHash=X_9V&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=6XmrTVDXL6Qtb783x0o6Tg%3D%3D&trk=public_jobs_apply-link-offsite,9.01%
Intel Corporation,Software Application Intern,https://www.linkedin.com/jobs/view/externalApply/3289563302?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36995115232&urlHash=oys9&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=8h39zPc%2Fub54z9nEmi0QnA%3D%3D&trk=public_jobs_apply-link-offsite,8.05%
Intel Corporation,Hardware/Software Engineer - Graduate Intern,https://www.linkedin.com/jobs/view/externalApply/3254073232?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34505485696&urlHash=KqeX&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=YWwF%2BvjvSYSZ24gV%2BiX5bA%3D%3D&trk=public_jobs_apply-link-offsite,6.37%
Intel Corporation,AI Solutions Engineer Intern,https://www.linkedin.com/jobs/view/externalApply/3254067837?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34063316080&urlHash=Wh37&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=%2B1t1O1mlOVMYteEuQhRORw%3D%3D&trk=public_jobs_apply-link-offsite,9.05%
Intel Corporation,Application Engineer Intern,https://www.linkedin.com/jobs/view/externalApply/3259909773?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F35879745840&urlHash=wno7&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=ef57LKVPCam68LQdnl3QKQ%3D%3D&trk=public_jobs_apply-link-offsite,9.86%
Intel Corporation,PSG Engineer Intern,https://www.linkedin.com/jobs/view/externalApply/3284946839?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36775911584&urlHash=YzDb&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=xZvbQ9mxew1ZNH2UPBfL5A%3D%3D&trk=public_jobs_apply-link-offsite,10.8%
Intel Corporation,Undergraduate Internship - Graphics Software Engineer,https://www.linkedin.com/jobs/view/externalApply/3254074217?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604754144&urlHash=zULH&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=euzSTry9NVBCEmMeB%2FE0Ig%3D%3D&trk=public_jobs_apply-link-offsite,8.15%
Intel Corporation,Network Software Engineer Undergraduate Internship,https://www.linkedin.com/jobs/view/externalApply/3254071572?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604674368&urlHash=McSg&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=D%2F%2BE2hSOIP%2FCaNnhDAgnTQ%3D%3D&trk=public_jobs_apply-link-offsite,8.47%
Intel Corporation,AI Frameworks Intern Engineer,https://www.linkedin.com/jobs/view/externalApply/3254071578?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604680832&urlHash=mSlP&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=i9%2BZRd5RkQhs%2BYl%2BewPFgQ%3D%3D&trk=public_jobs_apply-link-offsite,8.76%
Intel Corporation,Graduate Intern - Firmware,https://www.linkedin.com/jobs/view/externalApply/3254069681?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34063312816&urlHash=NefB&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=XSmYMYuIxg3QoqTOM52EWA%3D%3D&trk=public_jobs_apply-link-offsite,8.15%
Intel Corporation,Design Automation Intern,https://www.linkedin.com/jobs/view/externalApply/3259913251?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F35879823536&urlHash=AJLk&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=2WiNyCFIcpO4c20O33jkDw%3D%3D&trk=public_jobs_apply-link-offsite,13.02%
Intel Corporation,Graduate Internship - Graphics Software Engineer,https://www.linkedin.com/jobs/view/externalApply/3254068830?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604754112&urlHash=t5iX&refId=8CwGdo3KRCV0iy2zCJwWOw%3D%3D&trackingId=HP489%2BSg3GCfBsVSoJCoBw%3D%3D&trk=public_jobs_apply-link-offsite,7.43%
Intel Corporation,CORE CPU Pre-Si Validation/Verification Intern,https://www.linkedin.com/jobs/view/externalApply/3254068811?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604670512&urlHash=gUoE&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=AUAVpCoEWBv4P6Zj18%2FI%2Bg%3D%3D&trk=public_jobs_apply-link-offsite,5.37%
Intel Corporation,SMG ADC Technical Graduate Intern,https://www.linkedin.com/jobs/view/externalApply/3254068811?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604670512&urlHash=gUoE&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=AUAVpCoEWBv4P6Zj18%2FI%2Bg%3D%3D&trk=public_jobs_apply-link-offsite,0.0%
Intel Corporation,Automation Engineer Graduate Intern,https://www.linkedin.com/jobs/view/externalApply/3291309213?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F37061891104&urlHash=TsFz&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=elNvSbPhTwOeggaJ86esSA%3D%3D&trk=public_jobs_apply-link-offsite,10.28%
Intel Corporation,Facilities Engineering Intern - Water Treatment and Reclaim,https://www.linkedin.com/jobs/view/externalApply/3271094748?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36311100800&urlHash=7jnX&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=sjmD%2BlZ9TWgV%2FxJG1uro0g%3D%3D&trk=public_jobs_apply-link-offsite,9.7%
Intel Corporation,SMG Cloud Technology Undergraduate Intern,https://www.linkedin.com/jobs/view/externalApply/3284953007?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36775922048&urlHash=P4GD&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=qLWY1LPncGeaw7nao8wtmw%3D%3D&trk=public_jobs_apply-link-offsite,7.76%
Intel Corporation,Platform Monitoring Engineer Intern,https://www.linkedin.com/jobs/view/externalApply/3254073264?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604714256&urlHash=grCc&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=wWqboS1Ph%2BS3EtDeSSvMbQ%3D%3D&trk=public_jobs_apply-link-offsite,9.55%
Intel Corporation,Information Security Engineer - Intern,https://www.linkedin.com/jobs/view/externalApply/3281626509?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36657010752&urlHash=UEKm&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=%2BPfn%2BzqrO0%2FwLeU6D46Exw%3D%3D&trk=public_jobs_apply-link-offsite,8.74%
Intel Corporation,Research Scientist Intern,https://www.linkedin.com/jobs/view/externalApply/3254072237?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34063305488&urlHash=Z1Qm&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=TA%2FSibZT%2BGRv%2Fb%2FucmSs4w%3D%3D&trk=public_jobs_apply-link-offsite,12.69%
Intel Corporation,Software Engineering (SK) - Intern,https://www.linkedin.com/jobs/view/externalApply/3257357586?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F35754946816&urlHash=EDpc&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=9fKHMsz%2BLjRK3lpclEMj5g%3D%3D&trk=public_jobs_apply-link-offsite,8.27%
Intel Corporation,Software Application Intern,https://www.linkedin.com/jobs/view/externalApply/3289563302?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36995115232&urlHash=oys9&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=UNpCZGCkZ56Ne3YDCPs7PQ%3D%3D&trk=public_jobs_apply-link-offsite,8.05%
Intel Corporation,FPGA Software Engineering Intern,https://www.linkedin.com/jobs/view/externalApply/3281622776?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36657007232&urlHash=-JBU&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=QrQ%2By4RO4%2Bn6GlHbRRPMZA%3D%3D&trk=public_jobs_apply-link-offsite,8.4%
Intel Corporation,Facilities Technician Intern,https://www.linkedin.com/jobs/view/externalApply/3269398569?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36222015264&urlHash=X9yF&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=zSav62pjGpb4TMYCMD6%2F8g%3D%3D&trk=public_jobs_apply-link-offsite,9.53%
Intel Corporation,Automation Engineer Graduate Intern,https://www.linkedin.com/jobs/view/externalApply/3289565271?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36995118208&urlHash=6yvp&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=YPs%2Bm3%2FDyrWOB%2BCJ4m5uQw%3D%3D&trk=public_jobs_apply-link-offsite,10.14%
Intel Corporation,Design Automation Intern,https://www.linkedin.com/jobs/view/externalApply/3259913251?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F35879823536&urlHash=AJLk&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=0QSsquhq1GdkMw2ArpMmIQ%3D%3D&trk=public_jobs_apply-link-offsite,13.02%
Intel Corporation,AI for 3D Learning Research PhD intern,https://www.linkedin.com/jobs/view/externalApply/3265931753?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36097797856&urlHash=mM8N&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=KorrDk4DzFR75BSeO9i%2BNw%3D%3D&trk=public_jobs_apply-link-offsite,10.1%
Intel Corporation,Information Security Data Analyst/Engineer - Intern,https://www.linkedin.com/jobs/view/externalApply/3283980102?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36718005328&urlHash=58v9&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=RXqyU9bT8%2FVtKsv%2B%2BACW2A%3D%3D&trk=public_jobs_apply-link-offsite,11.63%
Intel Corporation,Pre-Si Verification SoC - Grad Intern,https://www.linkedin.com/jobs/view/externalApply/3254068814?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604673616&urlHash=QFkJ&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=CQUsPP3767HL7kLVgG7vhg%3D%3D&trk=public_jobs_apply-link-offsite,4.21%
Intel Corporation,Workload Emulation Engineer - Graduate Intern,https://www.linkedin.com/jobs/view/externalApply/3257349571?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F35761971472&urlHash=c3vj&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=%2BCyK2Qwwx9lClVCTjM0DrQ%3D%3D&trk=public_jobs_apply-link-offsite,11.16%
Intel Corporation,Network Software Engineer Undergraduate Internship,https://www.linkedin.com/jobs/view/externalApply/3254071572?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604674368&urlHash=McSg&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=1n9ugEPkUshamx6ipBZYhw%3D%3D&trk=public_jobs_apply-link-offsite,8.47%
Intel Corporation,Automation Engineer Undergraduate Intern,https://www.linkedin.com/jobs/view/externalApply/3291308386?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F37061890352&urlHash=Iwe-&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=C7WS8ujpE2IP4i6aX%2FUVPQ%3D%3D&trk=public_jobs_apply-link-offsite,10.28%
Intel Corporation,Cloud Software Development Engineer - Graduate internship,https://www.linkedin.com/jobs/view/externalApply/3254070664?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604740544&urlHash=gyr8&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=TK7LkwwhSXcJGCa9zNiBaA%3D%3D&trk=public_jobs_apply-link-offsite,7.04%
Intel Corporation,Graduate Internship - Graphics Software Engineer,https://www.linkedin.com/jobs/view/externalApply/3254068830?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604754112&urlHash=t5iX&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=aKXDRc%2BOeX8pFA%2F5adIrkw%3D%3D&trk=public_jobs_apply-link-offsite,7.43%
Intel Corporation,Software Engineering Undergrad Intern (ATL),https://www.linkedin.com/jobs/view/externalApply/3254069797?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34505490240&urlHash=_Qqy&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=WDKQrjh9QEqoTRvBNS3mBw%3D%3D&trk=public_jobs_apply-link-offsite,6.99%
Intel Corporation,Quantum Architecture Intern,https://www.linkedin.com/jobs/view/externalApply/3277984321?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36599767216&urlHash=TedT&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=NiNCvt9todD1YG8CuAPJmQ%3D%3D&trk=public_jobs_apply-link-offsite,10.51%
Intel Corporation,Graduate Technical Intern Cloud (Fall 2022),https://www.linkedin.com/jobs/view/externalApply/3254074379?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34898892800&urlHash=7nlg&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=lKwMV5Xv%2F5ZgS6joVUCk6A%3D%3D&trk=public_jobs_apply-link-offsite,9.43%
Intel Corporation,Graduate Internship - Graphics Hardware Engineer,https://www.linkedin.com/jobs/view/externalApply/3254074218?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604754064&urlHash=rM5R&refId=%2FBJY8cxQHt6mH9xMQQIfTQ%3D%3D&trackingId=b29Ln%2FFcP8mwX74C%2FYMrBQ%3D%3D&trk=public_jobs_apply-link-offsite,7.33%
Intel Corporation,CAD Research Intern,https://www.linkedin.com/jobs/view/externalApply/3284951454?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36768065296&urlHash=kMTL&refId=%2FBJY8cxQHt6mH9xMQQIfTQ%3D%3D&trackingId=mrh%2B13PeFji8W7glhGMjRA%3D%3D&trk=public_jobs_apply-link-offsite,8.55%
Intel Corporation,Software Engineering Graduate Intern (ATL),https://www.linkedin.com/jobs/view/externalApply/3254071761?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34898903984&urlHash=OlBr&refId=%2FBJY8cxQHt6mH9xMQQIfTQ%3D%3D&trackingId=t9QhODfp%2BAOp2hnEWoi8Vw%3D%3D&trk=public_jobs_apply-link-offsite,6.99%
Intel Corporation,Undergraduate Internship - Graphics Software Engineer,https://www.linkedin.com/jobs/view/externalApply/3254074217?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604754144&urlHash=zULH&refId=%2FBJY8cxQHt6mH9xMQQIfTQ%3D%3D&trackingId=wdDiu55Cmvz9ueoVTsEv5Q%3D%3D&trk=public_jobs_apply-link-offsite,8.15%
Intel Corporation,Graduate Intern - Firmware,https://www.linkedin.com/jobs/view/externalApply/3254069681?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34063312816&urlHash=NefB&refId=%2FBJY8cxQHt6mH9xMQQIfTQ%3D%3D&trackingId=m%2F9KxENE400848BhGmLTCA%3D%3D&trk=public_jobs_apply-link-offsite,8.15%
